,game_num,runtime,num_players,discussion,impostor_type,innocent_type,name,agent,killer,num_turns,banished,killed,escaped,num_killed,num_escaped,duplicate_search_rate,vote_rate_for_self,vote_rate_for_killer,witness_vote_rate_for_killer,non_witness_vote_rate_for_killer,story,actions,votes,witness_during_vote,graph,graph_new_triplets_cnt,graph_replacements_cnt
20,5,245.5870499610901,5,True,AriGraphPlayer,RelGraphPlayer,Lena,llama,False,1,False,False,False,,,,0.0,1.0,,1.0,"Turn #1
        Location: Hallway
        Other Players in Hallway: Tim and Sally
        Your Action: Go to the Bathroom

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Tim
3. Regan
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think Regan is the killer, I based my suspicion on our low relationship score and the fact that we didn't really interact much throughout the game, which made it harder for me to form a connection with her, also the fact that I have not seen her move anywhere or interact with anyone in the hallway which seems suspicious to me.""
Tim: ""I think Regan is the killer, my relationship score with her is 6 which is lower than Lena's, also I didn't see her interacting with anyone in the hallway, it's suspicious, I will vote for Regan.""
Regan: ""I don't think either Lena or Tim is the killer, I think they are just trying to deflect attention from themselves by pointing at me, we all know I was in the kitchen with Bryce and that's why he died, it's logical that I would be the target of suspicion, I'm going to vote for Sally, I barely know her and she's been pretty quiet throughout the game, it makes me wonder if she's hiding something.""
Sally: ""I have a low relationship score with everyone, it seems like we didn't really form any connections with each other throughout the game, I'm just trying to get a feel of the group right now and see how everyone is reacting, I don't want to jump to conclusions, I'll need more information before I can make a decision, I'll vote for Regan for now because my relationship score with her is lower than the others and she hasn't interacted with anyone in the hallway which seems suspicious.""

Here are the votes:
Lena voted to banish Regan
Tim voted to banish Regan
Regan voted to banish Tim
Sally voted to banish Regan
Regan was banished from the house!


You banished the killer! You win!!!

",['Go to the Bathroom'],['Regan'],[False],"{'Tim': 3, 'Regan': 8, 'Sally': 6, 'Bryce': 1}",,
21,5,245.5870499610901,5,True,AriGraphPlayer,RelGraphPlayer,Tim,llama,False,1,False,False,False,,,,0.0,1.0,,1.0,"Turn #1
        Location: Hallway
        Other Players in Hallway: Lena and Sally
        Your Action: Go to the Bedroom

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Tim
3. Regan
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think Regan is the killer, I based my suspicion on our low relationship score and the fact that we didn't really interact much throughout the game, which made it harder for me to form a connection with her, also the fact that I have not seen her move anywhere or interact with anyone in the hallway which seems suspicious to me.""
Tim: ""I think Regan is the killer, my relationship score with her is 6 which is lower than Lena's, also I didn't see her interacting with anyone in the hallway, it's suspicious, I will vote for Regan.""
Regan: ""I don't think either Lena or Tim is the killer, I think they are just trying to deflect attention from themselves by pointing at me, we all know I was in the kitchen with Bryce and that's why he died, it's logical that I would be the target of suspicion, I'm going to vote for Sally, I barely know her and she's been pretty quiet throughout the game, it makes me wonder if she's hiding something.""
Sally: ""I have a low relationship score with everyone, it seems like we didn't really form any connections with each other throughout the game, I'm just trying to get a feel of the group right now and see how everyone is reacting, I don't want to jump to conclusions, I'll need more information before I can make a decision, I'll vote for Regan for now because my relationship score with her is lower than the others and she hasn't interacted with anyone in the hallway which seems suspicious.""

Here are the votes:
Lena voted to banish Regan
Tim voted to banish Regan
Regan voted to banish Tim
Sally voted to banish Regan
Regan was banished from the house!


You banished the killer! You win!!!

",['Go to the Bedroom'],['Regan'],[False],"{'Lena': 7, 'Regan': 7, 'Sally': 6, 'Bryce': 4}",,
22,5,245.5870499610901,5,True,AriGraphPlayer,RelGraphPlayer,Regan,llama,True,1,True,,,1,0,,0.0,0.0,0.0,,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: Bryce
        Your Action: Kill Bryce

You killed Bryce! Good job. You have 3 left to kill.

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Tim
3. Regan
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think Regan is the killer, I based my suspicion on our low relationship score and the fact that we didn't really interact much throughout the game, which made it harder for me to form a connection with her, also the fact that I have not seen her move anywhere or interact with anyone in the hallway which seems suspicious to me.""
Tim: ""I think Regan is the killer, my relationship score with her is 6 which is lower than Lena's, also I didn't see her interacting with anyone in the hallway, it's suspicious, I will vote for Regan.""
Regan: ""I don't think either Lena or Tim is the killer, I think they are just trying to deflect attention from themselves by pointing at me, we all know I was in the kitchen with Bryce and that's why he died, it's logical that I would be the target of suspicion, I'm going to vote for Sally, I barely know her and she's been pretty quiet throughout the game, it makes me wonder if she's hiding something.""
Sally: ""I have a low relationship score with everyone, it seems like we didn't really form any connections with each other throughout the game, I'm just trying to get a feel of the group right now and see how everyone is reacting, I don't want to jump to conclusions, I'll need more information before I can make a decision, I'll vote for Regan for now because my relationship score with her is lower than the others and she hasn't interacted with anyone in the hallway which seems suspicious.""

Here are the votes:
Lena voted to banish Regan
Tim voted to banish Regan
Regan voted to banish Tim
Sally voted to banish Regan
Regan was banished from the house!


You were banished from the house. You lose.",['Kill Bryce'],['Tim'],[True],,"[24, 28]","[25, 15]"
23,5,245.5870499610901,5,True,AriGraphPlayer,RelGraphPlayer,Sally,llama,False,1,False,False,False,,,,0.0,1.0,,1.0,"Turn #1
        Location: Hallway
        Other Players in Hallway: Lena and Tim
        Your Action: Go to the Bathroom

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Tim
3. Regan
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think Regan is the killer, I based my suspicion on our low relationship score and the fact that we didn't really interact much throughout the game, which made it harder for me to form a connection with her, also the fact that I have not seen her move anywhere or interact with anyone in the hallway which seems suspicious to me.""
Tim: ""I think Regan is the killer, my relationship score with her is 6 which is lower than Lena's, also I didn't see her interacting with anyone in the hallway, it's suspicious, I will vote for Regan.""
Regan: ""I don't think either Lena or Tim is the killer, I think they are just trying to deflect attention from themselves by pointing at me, we all know I was in the kitchen with Bryce and that's why he died, it's logical that I would be the target of suspicion, I'm going to vote for Sally, I barely know her and she's been pretty quiet throughout the game, it makes me wonder if she's hiding something.""
Sally: ""I have a low relationship score with everyone, it seems like we didn't really form any connections with each other throughout the game, I'm just trying to get a feel of the group right now and see how everyone is reacting, I don't want to jump to conclusions, I'll need more information before I can make a decision, I'll vote for Regan for now because my relationship score with her is lower than the others and she hasn't interacted with anyone in the hallway which seems suspicious.""

Here are the votes:
Lena voted to banish Regan
Tim voted to banish Regan
Regan voted to banish Tim
Sally voted to banish Regan
Regan was banished from the house!


You banished the killer! You win!!!

",['Go to the Bathroom'],['Regan'],[False],"{'Lena': 6, 'Tim': 8, 'Regan': 2, 'Bryce': 1}",,
24,5,245.5870499610901,5,True,AriGraphPlayer,RelGraphPlayer,Bryce,llama,False,1,False,True,False,,,,,,,,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: Regan
        Your Action: Go to the Hallway


You were killed by Regan! You lose.",['Go to the Hallway'],[],[],"{'Lena': 5, 'Tim': 5, 'Regan': 1, 'Sally': 5}",,
25,6,314.9562599658966,5,True,AriGraphPlayer,RelGraphPlayer,Tim,llama,False,2,False,True,False,,,0.0,,,,,"Turn #1
        Location: Bathroom
        Other Players in Bathroom: Lena, Bob, and Bryce
        Your Action: Search the sink

You searched the sink but didn't find the key.

Turn #2
        Location: Bathroom
        Other Players in Bathroom: Lena and Bryce
        Your Action: Search the shower


You were killed by Lena! You lose.","['Search the sink', 'Search the shower']",[],[],"{'Lena': 4, 'Bob': 4, 'Bryce': 6, 'Sally': 1}",,
26,6,314.9562599658966,5,True,AriGraphPlayer,RelGraphPlayer,Lena,llama,True,2,True,,,1,0,,0.0,0.0,,0.0,"Turn #1
        Location: Bathroom
        Other Players in Bathroom: Tim, Bob, and Bryce
        Your Action: Search the sink

You're the killer! You cannot search for the key. You must kill the other players.

Turn #2
        Location: Bathroom
        Other Players in Bathroom: Tim and Bryce
        Your Action: Kill Tim

You killed Tim! Good job. You have 3 left to kill.

Tim was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Bob
3. Bryce
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think the killer is probably Bob, but I'm not 100% sure. I know I was in the bathroom with him and Bryce, but I didn't do anything suspicious. I searched the sink and then I left, and I don't know what happened to Tim. I'm voting for Bob because he was also in the bathroom with me and Tim, and I don't know if he might have done something to him. I'm trying not to be too suspicious, but I think it's better to be safe than sorry.""
Bob: ""I think I'm the most likely target for elimination since my relationship with Sally is low. I think Bryce is being too suspiciously friendly, and Lena seems to be trying to deflect attention from herself. I'm going to vote for Lena because she was in the bathroom with Tim and me, and her story seems a bit too perfect. I think she might be hiding something.""
Bryce: ""I think my low relationship with Sally might be a good reason to kill me, but I'm trying to think logically here. Lena and Bob are both suspicious because they were in the bathroom with Tim, but I was in the bathroom too, and I didn't find anything. However, I noticed that Bob and Lena are voting for each other, which seems a bit fishy. If they're both trying to deflect attention from themselves, then maybe one of them is telling the truth. Considering their actions, I'm going to vote for Bob because his relationship with Sally is low and he seems to be trying to manipulate the situation.""
Sally: ""I think the killer is probably Bob, I have a low relationship with him and he's trying to deflect attention from himself by voting for Lena. I also notice that Lena's story seems a bit too perfect and she's trying to shift the focus to Bob, it's possible that she's trying to protect herself by pointing fingers. I think I'll vote for Lena because her actions seem suspicious and I have a low relationship with her.""

Here are the votes:
Lena voted to banish Bob
Bob voted to banish Lena
Bryce voted to banish Lena
Sally voted to banish Lena
Lena was banished from the house!


You were banished from the house. You lose.","['Search the sink', 'Kill Tim']",['Bob'],[False],,"[11, 49, 15]","[3, 11, 18]"
27,6,314.9562599658966,5,True,AriGraphPlayer,RelGraphPlayer,Bob,llama,False,2,False,False,False,,,,0.0,1.0,1.0,,"Turn #1
        Location: Bathroom
        Other Players in Bathroom: Tim, Lena, and Bryce
        Your Action: Go to the Hallway

Turn #2
        Location: Hallway
        Other Players in Hallway: Sally
        Your Action: Go to the Bedroom

You saw Lena kill Tim in the Bathroom!

Tim was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Bob
3. Bryce
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think the killer is probably Bob, but I'm not 100% sure. I know I was in the bathroom with him and Bryce, but I didn't do anything suspicious. I searched the sink and then I left, and I don't know what happened to Tim. I'm voting for Bob because he was also in the bathroom with me and Tim, and I don't know if he might have done something to him. I'm trying not to be too suspicious, but I think it's better to be safe than sorry.""
Bob: ""I think I'm the most likely target for elimination since my relationship with Sally is low. I think Bryce is being too suspiciously friendly, and Lena seems to be trying to deflect attention from herself. I'm going to vote for Lena because she was in the bathroom with Tim and me, and her story seems a bit too perfect. I think she might be hiding something.""
Bryce: ""I think my low relationship with Sally might be a good reason to kill me, but I'm trying to think logically here. Lena and Bob are both suspicious because they were in the bathroom with Tim, but I was in the bathroom too, and I didn't find anything. However, I noticed that Bob and Lena are voting for each other, which seems a bit fishy. If they're both trying to deflect attention from themselves, then maybe one of them is telling the truth. Considering their actions, I'm going to vote for Bob because his relationship with Sally is low and he seems to be trying to manipulate the situation.""
Sally: ""I think the killer is probably Bob, I have a low relationship with him and he's trying to deflect attention from himself by voting for Lena. I also notice that Lena's story seems a bit too perfect and she's trying to shift the focus to Bob, it's possible that she's trying to protect herself by pointing fingers. I think I'll vote for Lena because her actions seem suspicious and I have a low relationship with her.""

Here are the votes:
Lena voted to banish Bob
Bob voted to banish Lena
Bryce voted to banish Lena
Sally voted to banish Lena
Lena was banished from the house!


You banished the killer! You win!!!

","['Go to the Hallway', 'Go to the Bedroom']",['Lena'],[True],"{'Tim': 1, 'Lena': 4, 'Bryce': 8, 'Sally': 9}",,
28,6,314.9562599658966,5,True,AriGraphPlayer,RelGraphPlayer,Bryce,llama,False,2,False,False,False,,,0.0,0.0,1.0,,1.0,"Turn #1
        Location: Bathroom
        Other Players in Bathroom: Tim, Lena, and Bob
        Your Action: Search the sink

You searched the sink but didn't find the key.

Turn #2
        Location: Bathroom
        Other Players in Bathroom: Tim and Lena
        Your Action: Go to the Hallway

Tim was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Bob
3. Bryce
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think the killer is probably Bob, but I'm not 100% sure. I know I was in the bathroom with him and Bryce, but I didn't do anything suspicious. I searched the sink and then I left, and I don't know what happened to Tim. I'm voting for Bob because he was also in the bathroom with me and Tim, and I don't know if he might have done something to him. I'm trying not to be too suspicious, but I think it's better to be safe than sorry.""
Bob: ""I think I'm the most likely target for elimination since my relationship with Sally is low. I think Bryce is being too suspiciously friendly, and Lena seems to be trying to deflect attention from herself. I'm going to vote for Lena because she was in the bathroom with Tim and me, and her story seems a bit too perfect. I think she might be hiding something.""
Bryce: ""I think my low relationship with Sally might be a good reason to kill me, but I'm trying to think logically here. Lena and Bob are both suspicious because they were in the bathroom with Tim, but I was in the bathroom too, and I didn't find anything. However, I noticed that Bob and Lena are voting for each other, which seems a bit fishy. If they're both trying to deflect attention from themselves, then maybe one of them is telling the truth. Considering their actions, I'm going to vote for Bob because his relationship with Sally is low and he seems to be trying to manipulate the situation.""
Sally: ""I think the killer is probably Bob, I have a low relationship with him and he's trying to deflect attention from himself by voting for Lena. I also notice that Lena's story seems a bit too perfect and she's trying to shift the focus to Bob, it's possible that she's trying to protect herself by pointing fingers. I think I'll vote for Lena because her actions seem suspicious and I have a low relationship with her.""

Here are the votes:
Lena voted to banish Bob
Bob voted to banish Lena
Bryce voted to banish Lena
Sally voted to banish Lena
Lena was banished from the house!


You banished the killer! You win!!!

","['Search the sink', 'Go to the Hallway']",['Lena'],[False],"{'Tim': 5, 'Lena': 7, 'Bob': 7, 'Sally': 3}",,
29,6,314.9562599658966,5,True,AriGraphPlayer,RelGraphPlayer,Sally,llama,False,2,False,False,False,,,,0.0,1.0,,1.0,"Turn #1
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Turn #2
        Location: Hallway
        Other Players in Hallway: Bob
        Your Action: Go to the Bedroom

Tim was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Lena
2. Bob
3. Bryce
4. Sally
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Lena: ""I think the killer is probably Bob, but I'm not 100% sure. I know I was in the bathroom with him and Bryce, but I didn't do anything suspicious. I searched the sink and then I left, and I don't know what happened to Tim. I'm voting for Bob because he was also in the bathroom with me and Tim, and I don't know if he might have done something to him. I'm trying not to be too suspicious, but I think it's better to be safe than sorry.""
Bob: ""I think I'm the most likely target for elimination since my relationship with Sally is low. I think Bryce is being too suspiciously friendly, and Lena seems to be trying to deflect attention from herself. I'm going to vote for Lena because she was in the bathroom with Tim and me, and her story seems a bit too perfect. I think she might be hiding something.""
Bryce: ""I think my low relationship with Sally might be a good reason to kill me, but I'm trying to think logically here. Lena and Bob are both suspicious because they were in the bathroom with Tim, but I was in the bathroom too, and I didn't find anything. However, I noticed that Bob and Lena are voting for each other, which seems a bit fishy. If they're both trying to deflect attention from themselves, then maybe one of them is telling the truth. Considering their actions, I'm going to vote for Bob because his relationship with Sally is low and he seems to be trying to manipulate the situation.""
Sally: ""I think the killer is probably Bob, I have a low relationship with him and he's trying to deflect attention from himself by voting for Lena. I also notice that Lena's story seems a bit too perfect and she's trying to shift the focus to Bob, it's possible that she's trying to protect herself by pointing fingers. I think I'll vote for Lena because her actions seem suspicious and I have a low relationship with her.""

Here are the votes:
Lena voted to banish Bob
Bob voted to banish Lena
Bryce voted to banish Lena
Sally voted to banish Lena
Lena was banished from the house!


You banished the killer! You win!!!

","['Go to the Hallway', 'Go to the Bedroom']",['Lena'],[False],"{'Tim': 3, 'Lena': 3, 'Bob': 6, 'Bryce': 7}",,
30,7,737.7063512802124,5,True,AriGraphPlayer,RelGraphPlayer,Bob,llama,False,4,False,True,False,,,,0.0,0.0,,0.0,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: Regan
        Your Action: Go to the Hallway

Turn #2
        Location: Hallway
        Other Players in Hallway: Regan
        Your Action: Go to the Bedroom

Turn #3
        Location: Bedroom
        Other Players in Bedroom: Lena and Regan
        Your Action: Go to the Hallway

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Tim
3. Lena
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I don't have any direct reason to suspect anyone based on their actions, but I think Regan's actions seemed a bit suspicious because she was in the same location as Bryce at different times and seemed to be following the same general path as the rest of us. I'll vote for Regan because of these coincidences and the fact that our relationship was only a 6, which seems a bit low considering she's trying to fit in with the group.""
Tim: ""I think Regan should be banished. Her coincidental movements with Bryce and following the same general path as the rest of us raised some red flags for me, and it's suspicious that Bob pointed this out as well. I'm not convinced it's her, but it's a good enough reason to let her go for now, and it might be a useful distraction for me to focus on eliminating the real killer, which is actually me. I'll vote for Regan.""
Lena: ""I'm not entirely convinced by Bob's and Tim's suspicions about Regan, I think it's more about her being in the right place at the right time rather than any actual motive. Based on my relationship analysis, I've had a relatively neutral relationship with Regan, but I've also had a similar relationship with Bob, and yet he's pointing fingers at her. This makes me think that maybe Bob has a hidden agenda or he's trying to deflect attention from himself. Considering this, I'll vote for Bob, because his behavior seems suspicious to me, and I think he's trying to manipulate the group.""
Regan: ""I think it's interesting how Bob and Tim are pointing fingers at me, but at the same time, they're both trying to deflect attention from themselves by accusing me of being the killer. Bob has a high suspicion score towards me, but he's also acting strangely by trying to fit me into the role of the killer without any solid evidence. On the other hand, Tim's trying to use my coincidental movements with Bryce as a reason to vote for me, but I think this is just a distraction from his own true intentions. Considering the relationships, I had a relatively low score with Tim, which could be a sign of his true nature. Based on his behavior, I'm starting to think that Tim might be the killer. I'll vote for Tim because his behavior seems suspicious to me, and his low relationship score with me makes me think that he might have a motive to kill me.""

Here are the votes:
Bob voted to banish Regan
Tim voted to banish Regan
Lena voted to banish Regan
Regan voted to banish Lena
Regan was banished from the house!

Turn #4
        Location: Hallway
        Other Players in Hallway: Tim and Lena
        Your Action: Go to the Bedroom


You were killed by Tim! You lose.","['Go to the Hallway', 'Go to the Bedroom', 'Go to the Hallway', 'Go to the Bedroom']",['Regan'],[False],"{'Tim': 9, 'Lena': 8, 'Regan': 7, 'Bryce': 1}",,
31,7,737.7063512802124,5,True,AriGraphPlayer,RelGraphPlayer,Tim,llama,True,8,False,,,3,0,,0.0,0.0,0.0,,"Turn #1
        Location: Hallway
        Other Players in Hallway: Lena and Bryce
        Your Action: Go to the Bathroom

Turn #2
        Location: Bathroom
        Other Players in Bathroom: You are alone.
        Your Action: Go to the Hallway

Turn #3
        Location: Hallway
        Other Players in Hallway: Bryce
        Your Action: Kill Bryce

You killed Bryce! Good job. You have 3 left to kill.

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Tim
3. Lena
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I don't have any direct reason to suspect anyone based on their actions, but I think Regan's actions seemed a bit suspicious because she was in the same location as Bryce at different times and seemed to be following the same general path as the rest of us. I'll vote for Regan because of these coincidences and the fact that our relationship was only a 6, which seems a bit low considering she's trying to fit in with the group.""
Tim: ""I think Regan should be banished. Her coincidental movements with Bryce and following the same general path as the rest of us raised some red flags for me, and it's suspicious that Bob pointed this out as well. I'm not convinced it's her, but it's a good enough reason to let her go for now, and it might be a useful distraction for me to focus on eliminating the real killer, which is actually me. I'll vote for Regan.""
Lena: ""I'm not entirely convinced by Bob's and Tim's suspicions about Regan, I think it's more about her being in the right place at the right time rather than any actual motive. Based on my relationship analysis, I've had a relatively neutral relationship with Regan, but I've also had a similar relationship with Bob, and yet he's pointing fingers at her. This makes me think that maybe Bob has a hidden agenda or he's trying to deflect attention from himself. Considering this, I'll vote for Bob, because his behavior seems suspicious to me, and I think he's trying to manipulate the group.""
Regan: ""I think it's interesting how Bob and Tim are pointing fingers at me, but at the same time, they're both trying to deflect attention from themselves by accusing me of being the killer. Bob has a high suspicion score towards me, but he's also acting strangely by trying to fit me into the role of the killer without any solid evidence. On the other hand, Tim's trying to use my coincidental movements with Bryce as a reason to vote for me, but I think this is just a distraction from his own true intentions. Considering the relationships, I had a relatively low score with Tim, which could be a sign of his true nature. Based on his behavior, I'm starting to think that Tim might be the killer. I'll vote for Tim because his behavior seems suspicious to me, and his low relationship score with me makes me think that he might have a motive to kill me.""

Here are the votes:
Bob voted to banish Regan
Tim voted to banish Regan
Lena voted to banish Regan
Regan voted to banish Lena
Regan was banished from the house!

Turn #4
        Location: Hallway
        Other Players in Hallway: Bob and Lena
        Your Action: Kill Bob

You killed Bob! Good job. You have 1 left to kill.

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Tim
2. Lena
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Tim: ""I don't have any reason to suspect Lena of being the killer, but I think it's safe to say that she's not the real killer since she voted to banish me which seems like a pretty good distraction for me to focus on eliminating the real killer. I'll vote for Lena, and it's not because I think she's the real killer, but because it's a good opportunity for me to continue gathering information about her plans and movements, and it might be a useful distraction to focus on eliminating her while I prepare for my next move to kill the real killer, which is actually me.""
Lena: ""I've been analyzing the relationships and actions of the other players and I think Tim is acting suspiciously. He voted to banish Regan but then got killed himself. His reasons for voting Regan out seemed superficial and I think he was trying to distract us. Additionally, his relationship with me is 1, which suggests we don't get along, and I think this might be a motive for him to get rid of me. I'll vote for Tim.""

Here are the votes:
Tim voted to banish Lena
Lena voted to banish Tim
There is a tie in votes, so nobody was banished.

Turn #5
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Kitchen

Turn #6
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Go to the Hallway

Turn #7
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Bedroom

Turn #8
        Location: Bedroom
        Other Players in Bedroom: Lena
        Your Action: Kill Lena

You killed Lena! Good job. You have 0 left to kill.

Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 3
        Escaped: 0
        Banished: 1Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 3
        Escaped: 0
        Banished: 1","['Go to the Bathroom', 'Go to the Hallway', 'Kill Bryce', 'Kill Bob', 'Go to the Kitchen', 'Go to the Hallway', 'Go to the Bedroom', 'Kill Lena']","['Regan', 'Lena']","[True, True]",,"[3, 3, 12, 40, 7, 18, 20, 7, 3, 3, 3]","[0, 2, 3, 3, 19, 24, 1, 18, 0, 2, 1]"
32,7,737.7063512802124,5,True,AriGraphPlayer,RelGraphPlayer,Lena,llama,False,8,False,True,False,,,0.6,0.0,0.5,,0.5,"Turn #1
        Location: Hallway
        Other Players in Hallway: Tim and Bryce
        Your Action: Go to the Bedroom

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Bryce
        Your Action: Search the closet

You found the key in the closet! Find the door and escape to win the game.

Turn #3
        Location: Bedroom
        Other Players in Bedroom: Bob and Regan
        Your Action: Go to the Hallway

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Tim
3. Lena
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I don't have any direct reason to suspect anyone based on their actions, but I think Regan's actions seemed a bit suspicious because she was in the same location as Bryce at different times and seemed to be following the same general path as the rest of us. I'll vote for Regan because of these coincidences and the fact that our relationship was only a 6, which seems a bit low considering she's trying to fit in with the group.""
Tim: ""I think Regan should be banished. Her coincidental movements with Bryce and following the same general path as the rest of us raised some red flags for me, and it's suspicious that Bob pointed this out as well. I'm not convinced it's her, but it's a good enough reason to let her go for now, and it might be a useful distraction for me to focus on eliminating the real killer, which is actually me. I'll vote for Regan.""
Lena: ""I'm not entirely convinced by Bob's and Tim's suspicions about Regan, I think it's more about her being in the right place at the right time rather than any actual motive. Based on my relationship analysis, I've had a relatively neutral relationship with Regan, but I've also had a similar relationship with Bob, and yet he's pointing fingers at her. This makes me think that maybe Bob has a hidden agenda or he's trying to deflect attention from himself. Considering this, I'll vote for Bob, because his behavior seems suspicious to me, and I think he's trying to manipulate the group.""
Regan: ""I think it's interesting how Bob and Tim are pointing fingers at me, but at the same time, they're both trying to deflect attention from themselves by accusing me of being the killer. Bob has a high suspicion score towards me, but he's also acting strangely by trying to fit me into the role of the killer without any solid evidence. On the other hand, Tim's trying to use my coincidental movements with Bryce as a reason to vote for me, but I think this is just a distraction from his own true intentions. Considering the relationships, I had a relatively low score with Tim, which could be a sign of his true nature. Based on his behavior, I'm starting to think that Tim might be the killer. I'll vote for Tim because his behavior seems suspicious to me, and his low relationship score with me makes me think that he might have a motive to kill me.""

Here are the votes:
Bob voted to banish Regan
Tim voted to banish Regan
Lena voted to banish Regan
Regan voted to banish Lena
Regan was banished from the house!

Turn #4
        Location: Hallway
        Other Players in Hallway: Bob and Tim
        Your Action: Go to the Bedroom

Bob was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Tim
2. Lena
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Tim: ""I don't have any reason to suspect Lena of being the killer, but I think it's safe to say that she's not the real killer since she voted to banish me which seems like a pretty good distraction for me to focus on eliminating the real killer. I'll vote for Lena, and it's not because I think she's the real killer, but because it's a good opportunity for me to continue gathering information about her plans and movements, and it might be a useful distraction to focus on eliminating her while I prepare for my next move to kill the real killer, which is actually me.""
Lena: ""I've been analyzing the relationships and actions of the other players and I think Tim is acting suspiciously. He voted to banish Regan but then got killed himself. His reasons for voting Regan out seemed superficial and I think he was trying to distract us. Additionally, his relationship with me is 1, which suggests we don't get along, and I think this might be a motive for him to get rid of me. I'll vote for Tim.""

Here are the votes:
Tim voted to banish Lena
Lena voted to banish Tim
There is a tie in votes, so nobody was banished.

Turn #5
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Search the closet

You found the key in the closet! Find the door and escape to win the game.

Turn #6
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Search the closet

You found the key in the closet! Find the door and escape to win the game.

Turn #7
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Search the closet

You found the key in the closet! Find the door and escape to win the game.

Turn #8
        Location: Bedroom
        Other Players in Bedroom: Tim
        Your Action: Search the pillow


You were killed by Tim! You lose.","['Go to the Bedroom', 'Search the closet', 'Go to the Hallway', 'Go to the Bedroom', 'Search the closet', 'Search the closet', 'Search the closet', 'Search the pillow']","['Regan', 'Tim']","[False, False]","{'Bob': 3, 'Tim': 1, 'Regan': 4, 'Bryce': 7}",,
